No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
281,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),220961,안성민,책임연구원,구미,마리오팀,525,519,506,500,502,0,0,2552,2552,250,0,150,300
282,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),220961,안성민,책임연구원,구미,마리오팀,530,538,549,542,503,0,0,2662,2662,250,0,220,300
283,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),220961,안성민,책임연구원,구미,마리오팀,539,509,540,543,544,0,0,2675,2675,250,0,100,300
284,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),220961,안성민,책임연구원,구미,마리오팀,513,502,542,540,529,0,0,2626,2626,250,0,120,300
285,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),100662,최유진,책임연구원,구미,마리오팀,419,440,424,432,437,0,0,2152,2152,250,0,180,300
286,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),100662,최유진,책임연구원,구미,마리오팀,442,424,420,428,416,0,0,2130,2130,250,0,200,300
287,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),100662,최유진,책임연구원,구미,마리오팀,415,428,433,435,433,0,0,2144,2144,250,0,80,300
288,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),100662,최유진,책임연구원,구미,마리오팀,430,433,431,416,441,0,0,2151,2151,250,0,100,300
289,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),101163,백소연,수석연구원,거제,와리오팀,537,542,509,530,549,0,0,2667,2667,250,0,220,300
290,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),101163,백소연,수석연구원,거제,와리오팀,535,506,505,541,530,0,0,2617,2617,250,0,150,300
291,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),101163,백소연,수석연구원,거제,와리오팀,509,540,500,527,500,0,0,2576,2576,250,0,80,300
292,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),101163,백소연,수석연구원,거제,와리오팀,543,542,507,505,513,0,0,2610,2610,250,0,100,300
293,모성보호대상자,202606,4주차(06월 22일~06월 28일),150164,정현우,S6(차장),구미,요시팀,547,545,544,509,546,0,0,2691,2691,250,0,100,300
294,모성보호대상자,202607,1주차(07월 01일~07월 05일),150164,정현우,S6(차장),구미,요시팀,518,540,535,545,531,0,0,2669,2669,250,0,250,300
295,모성보호대상자,202607,2주차(07월 06일~07월 12일),150164,정현우,S6(차장),구미,요시팀,542,516,503,545,502,0,0,2608,2608,250,0,80,300
296,모성보호대상자,202607,3주차(07월 13일~07월 19일),150164,정현우,S6(차장),구미,요시팀,503,500,541,543,539,0,0,2626,2626,250,0,100,300
297,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),110665,신시우,수석연구원,거제,피치팀,536,546,528,530,543,0,0,2683,2683,250,0,120,300
298,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),110665,신시우,수석연구원,거제,피치팀,509,507,523,541,510,0,0,2590,2590,250,0,220,300
299,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),110665,신시우,수석연구원,거제,피치팀,530,524,549,550,528,0,0,2681,2681,250,0,180,300
300,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),110665,신시우,수석연구원,거제,피치팀,550,548,536,521,518,0,0,2673,2673,250,0,180,300
301,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),191066,이채원,S3(사원),판교,데이지팀,515,524,524,543,524,0,0,2630,2630,250,0,150,300
302,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),191066,이채원,S3(사원),판교,데이지팀,528,518,544,500,520,0,0,2610,2610,250,0,180,300
303,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),191066,이채원,S3(사원),판교,데이지팀,517,527,510,537,548,0,0,2639,2639,250,0,80,300
304,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),191066,이채원,S3(사원),판교,데이지팀,518,509,536,509,517,0,0,2589,2589,250,0,250,300
305,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),170567,임민준,책임연구원,구미,동키콩팀,543,525,529,545,513,0,0,2655,2655,250,0,180,300
306,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),170567,임민준,책임연구원,구미,동키콩팀,537,548,500,550,524,0,0,2659,2659,250,0,250,300
307,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),170567,임민준,책임연구원,구미,동키콩팀,534,505,534,522,549,0,0,2644,2644,250,0,100,300
308,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),170567,임민준,책임연구원,구미,동키콩팀,514,525,537,533,516,0,0,2625,2625,250,0,200,300
309,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),160268,전수아,S6(차장),판교,쿠파팀,544,518,523,536,536,0,0,2657,2657,250,0,200,300
310,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),160268,전수아,S6(차장),판교,쿠파팀,525,549,533,509,515,0,0,2631,2631,250,0,80,300
311,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),160268,전수아,S6(차장),판교,쿠파팀,531,523,506,523,540,0,0,2623,2623,250,0,250,300
312,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),160268,전수아,S6(차장),판교,쿠파팀,550,505,509,520,538,0,0,2622,2622,250,0,80,300
313,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),161069,임윤서,S4(대리),판교,마리오팀,536,513,516,549,517,0,0,2631,2631,250,0,220,300
314,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),161069,임윤서,S4(대리),판교,마리오팀,506,528,549,537,538,0,0,2658,2658,250,0,120,300
315,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),161069,임윤서,S4(대리),판교,마리오팀,516,502,521,512,511,0,0,2562,2562,250,0,220,300
316,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),161069,임윤서,S4(대리),판교,마리오팀,505,501,503,502,535,0,0,2546,2546,250,0,200,300
317,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),120570,양은서,책임연구원,거제,루이지팀,514,541,505,542,532,0,0,2634,2634,250,0,220,300
318,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),120570,양은서,책임연구원,거제,루이지팀,511,528,510,523,515,0,0,2587,2587,250,0,150,300
319,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),120570,양은서,책임연구원,거제,루이지팀,511,502,516,522,503,0,0,2554,2554,250,0,80,300
320,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),120570,양은서,책임연구원,거제,루이지팀,503,516,550,532,545,0,0,2646,2646,250,0,250,300
321,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),191071,이태윤,S3(사원),구미,데이지팀,548,541,506,530,520,0,0,2645,2645,250,0,200,300
322,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),191071,이태윤,S3(사원),구미,데이지팀,516,524,507,523,530,0,0,2600,2600,250,0,220,300
323,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),191071,이태윤,S3(사원),구미,데이지팀,510,528,515,509,543,0,0,2605,2605,250,0,80,300
324,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),191071,이태윤,S3(사원),구미,데이지팀,529,545,512,502,510,0,0,2598,2598,250,0,150,300
325,모성보호대상자,202606,4주차(06월 22일~06월 28일),130772,박서준,S5(과장),판교,데이지팀,540,504,528,521,520,0,0,2613,2613,250,0,150,300
326,모성보호대상자,202607,1주차(07월 01일~07월 05일),130772,박서준,S5(과장),판교,데이지팀,530,507,540,523,509,0,0,2609,2609,250,0,200,300
327,모성보호대상자,202607,2주차(07월 06일~07월 12일),130772,박서준,S5(과장),판교,데이지팀,514,547,503,511,545,0,0,2620,2620,250,0,250,300
328,모성보호대상자,202607,3주차(07월 13일~07월 19일),130772,박서준,S5(과장),판교,데이지팀,535,509,528,509,517,0,0,2598,2598,250,0,220,300
329,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),190673,오도윤,S7(부장),구미,마리오팀,516,531,506,520,529,0,0,2602,2602,250,0,250,300
330,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),190673,오도윤,S7(부장),구미,마리오팀,507,509,532,503,540,0,0,2591,2591,250,0,150,300
331,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),190673,오도윤,S7(부장),구미,마리오팀,535,530,518,507,516,0,0,2606,2606,250,0,150,300
332,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),190673,오도윤,S7(부장),구미,마리오팀,523,527,516,515,515,0,0,2596,2596,250,0,100,300
333,재량 근로시간제,202606,4주차(06월 22일~06월 28일),141174,신시우,S3(사원),거제,피치팀,532,521,532,508,528,0,0,2621,2621,250,0,80,300
334,재량 근로시간제,202607,1주차(07월 01일~07월 05일),141174,신시우,S3(사원),거제,피치팀,550,533,518,511,523,0,0,2635,2635,250,0,220,300
335,재량 근로시간제,202607,2주차(07월 06일~07월 12일),141174,신시우,S3(사원),거제,피치팀,502,526,513,517,536,0,0,2594,2594,250,0,120,300
336,재량 근로시간제,202607,3주차(07월 13일~07월 19일),141174,신시우,S3(사원),거제,피치팀,508,511,533,549,514,0,0,2615,2615,250,0,120,300
337,재량 근로시간제,202606,4주차(06월 22일~06월 28일),150475,한채원,수석연구원,구미,루이지팀,542,545,540,512,537,0,0,2676,2676,250,0,180,300
338,재량 근로시간제,202607,1주차(07월 01일~07월 05일),150475,한채원,수석연구원,구미,루이지팀,512,500,504,544,546,0,0,2606,2606,250,0,220,300
339,재량 근로시간제,202607,2주차(07월 06일~07월 12일),150475,한채원,수석연구원,구미,루이지팀,546,503,533,522,521,0,0,2625,2625,250,0,180,300
340,재량 근로시간제,202607,3주차(07월 13일~07월 19일),150475,한채원,수석연구원,구미,루이지팀,540,531,505,500,526,0,0,2602,2602,250,0,250,300
341,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),210176,정지민,S6(차장),판교,요시팀,523,536,538,500,522,0,0,2619,2619,250,0,250,300
342,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),210176,정지민,S6(차장),판교,요시팀,533,504,507,522,545,0,0,2611,2611,250,0,150,300
343,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),210176,정지민,S6(차장),판교,요시팀,520,549,545,524,536,0,0,2674,2674,250,0,80,300
344,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),210176,정지민,S6(차장),판교,요시팀,518,506,546,531,528,0,0,2629,2629,250,0,80,300
345,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),120477,홍소연,S3(사원),판교,피치팀,510,506,519,516,535,0,0,2586,2586,250,0,80,300
346,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),120477,홍소연,S3(사원),판교,피치팀,501,506,544,547,512,0,0,2610,2610,250,0,180,300
347,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),120477,홍소연,S3(사원),판교,피치팀,501,538,540,536,529,0,0,2644,2644,250,0,150,300
348,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),120477,홍소연,S3(사원),판교,피치팀,544,528,506,522,506,0,0,2606,2606,250,0,120,300
349,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),260578,이윤서,수석연구원,구미,동키콩팀,507,525,508,534,537,0,0,2611,2611,250,0,150,300
350,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),260578,이윤서,수석연구원,구미,동키콩팀,514,509,542,536,529,0,0,2630,2630,250,0,220,300
351,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),260578,이윤서,수석연구원,구미,동키콩팀,510,501,540,524,544,0,0,2619,2619,250,0,220,300
352,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),260578,이윤서,수석연구원,구미,동키콩팀,538,538,533,502,525,0,0,2636,2636,250,0,80,300
353,재량 근로시간제,202606,4주차(06월 22일~06월 28일),231079,백가은,S6(차장),거제,와리오팀,520,525,535,503,520,0,0,2603,2603,250,0,120,300
354,재량 근로시간제,202607,1주차(07월 01일~07월 05일),231079,백가은,S6(차장),거제,와리오팀,543,522,515,527,542,0,0,2649,2649,250,0,80,300
355,재량 근로시간제,202607,2주차(07월 06일~07월 12일),231079,백가은,S6(차장),거제,와리오팀,523,506,533,511,504,0,0,2577,2577,250,0,200,300
356,재량 근로시간제,202607,3주차(07월 13일~07월 19일),231079,백가은,S6(차장),거제,와리오팀,527,512,532,542,501,0,0,2614,2614,250,0,150,300
357,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),111180,정다인,S3(사원),거제,동키콩팀,543,539,517,540,534,0,0,2673,2673,250,0,80,300
358,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),111180,정다인,S3(사원),거제,동키콩팀,539,506,516,507,533,0,0,2601,2601,250,0,80,300
359,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),111180,정다인,S3(사원),거제,동키콩팀,527,515,502,518,507,0,0,2569,2569,250,0,180,300
360,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),111180,정다인,S3(사원),거제,동키콩팀,522,541,510,507,503,0,0,2583,2583,250,0,180,300
361,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),260381,박은서,수석연구원,판교,피치팀,444,428,433,424,423,0,0,2152,2152,250,0,150,300
362,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),260381,박은서,수석연구원,판교,피치팀,438,417,438,432,424,0,0,2149,2149,250,0,250,300
363,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),260381,박은서,수석연구원,판교,피치팀,434,437,433,422,435,0,0,2161,2161,250,0,220,300
364,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),260381,박은서,수석연구원,판교,피치팀,421,432,437,426,429,0,0,2145,2145,250,0,180,300
365,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),200482,송현우,S3(사원),거제,요시팀,534,524,537,525,500,0,0,2620,2620,250,0,200,300
366,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),200482,송현우,S3(사원),거제,요시팀,510,515,520,535,520,0,0,2600,2600,250,0,250,300
367,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),200482,송현우,S3(사원),거제,요시팀,517,518,513,518,503,0,0,2569,2569,250,0,80,300
368,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),200482,송현우,S3(사원),거제,요시팀,510,535,504,538,522,0,0,2609,2609,250,0,250,300
369,재량 근로시간제,202606,4주차(06월 22일~06월 28일),130983,문재현,수석연구원,판교,와리오팀,543,547,509,526,521,0,0,2646,2646,250,0,200,300
370,재량 근로시간제,202607,1주차(07월 01일~07월 05일),130983,문재현,수석연구원,판교,와리오팀,508,543,512,539,539,0,0,2641,2641,250,0,180,300
371,재량 근로시간제,202607,2주차(07월 06일~07월 12일),130983,문재현,수석연구원,판교,와리오팀,533,506,547,547,548,0,0,2681,2681,250,0,250,300
372,재량 근로시간제,202607,3주차(07월 13일~07월 19일),130983,문재현,수석연구원,판교,와리오팀,517,550,540,545,540,0,0,2692,2692,250,0,120,300
373,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),130884,오지민,책임연구원,구미,마리오팀,536,509,526,550,517,0,0,2638,2638,250,0,100,300
374,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),130884,오지민,책임연구원,구미,마리오팀,524,528,544,529,518,0,0,2643,2643,250,0,200,300
375,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),130884,오지민,책임연구원,구미,마리오팀,518,522,525,533,535,0,0,2633,2633,250,0,220,300
376,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),130884,오지민,책임연구원,구미,마리오팀,541,520,500,550,547,0,0,2658,2658,250,0,250,300
377,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),231085,신은서,S7(부장),거제,피치팀,514,505,521,520,538,0,0,2598,2598,250,0,150,300
378,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),231085,신은서,S7(부장),거제,피치팀,520,513,527,500,501,0,0,2561,2561,250,0,80,300
379,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),231085,신은서,S7(부장),거제,피치팀,516,536,531,519,534,0,0,2636,2636,250,0,180,300
380,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),231085,신은서,S7(부장),거제,피치팀,534,539,527,533,533,0,0,2666,2666,250,0,220,300
381,모성보호대상자,202606,4주차(06월 22일~06월 28일),101186,신은서,전문연구원,거제,마리오팀,514,506,526,523,532,0,0,2601,2601,250,0,220,300
382,모성보호대상자,202607,1주차(07월 01일~07월 05일),101186,신은서,전문연구원,거제,마리오팀,541,535,536,509,512,0,0,2633,2633,250,0,220,300
383,모성보호대상자,202607,2주차(07월 06일~07월 12일),101186,신은서,전문연구원,거제,마리오팀,531,525,528,549,539,0,0,2672,2672,250,0,200,300
384,모성보호대상자,202607,3주차(07월 13일~07월 19일),101186,신은서,전문연구원,거제,마리오팀,544,533,547,505,510,0,0,2639,2639,250,0,200,300
385,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),191287,황가은,S5(과장),구미,요시팀,532,526,540,510,533,0,0,2641,2641,250,0,180,300
386,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),191287,황가은,S5(과장),구미,요시팀,532,513,532,512,526,0,0,2615,2615,250,0,120,300
387,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),191287,황가은,S5(과장),구미,요시팀,503,540,536,538,506,0,0,2623,2623,250,0,200,300
388,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),191287,황가은,S5(과장),구미,요시팀,536,540,540,546,502,0,0,2664,2664,250,0,220,300
389,재량 근로시간제,202606,4주차(06월 22일~06월 28일),220288,김소연,S3(사원),구미,요시팀,542,501,512,511,531,0,0,2597,2597,250,0,180,300
390,재량 근로시간제,202607,1주차(07월 01일~07월 05일),220288,김소연,S3(사원),구미,요시팀,541,534,532,509,536,0,0,2652,2652,250,0,150,300
391,재량 근로시간제,202607,2주차(07월 06일~07월 12일),220288,김소연,S3(사원),구미,요시팀,526,538,507,509,510,0,0,2590,2590,250,0,100,300
392,재량 근로시간제,202607,3주차(07월 13일~07월 19일),220288,김소연,S3(사원),구미,요시팀,501,506,504,510,533,0,0,2554,2554,250,0,250,300
393,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),200389,장채원,S3(사원),거제,마리오팀,522,517,510,502,517,0,0,2568,2568,250,0,100,300
394,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),200389,장채원,S3(사원),거제,마리오팀,537,504,522,512,528,0,0,2603,2603,250,0,220,300
395,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),200389,장채원,S3(사원),거제,마리오팀,501,503,514,525,537,0,0,2580,2580,250,0,80,300
396,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),200389,장채원,S3(사원),거제,마리오팀,528,503,539,515,515,0,0,2600,2600,250,0,150,300
397,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),240590,이서연,전문연구원,판교,피치팀,516,531,504,515,543,0,0,2609,2609,250,0,220,300
398,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),240590,이서연,전문연구원,판교,피치팀,543,545,537,514,526,0,0,2665,2665,250,0,180,300
399,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),240590,이서연,전문연구원,판교,피치팀,525,545,531,501,550,0,0,2652,2652,250,0,150,300
400,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),240590,이서연,전문연구원,판교,피치팀,505,511,510,522,524,0,0,2572,2572,250,0,120,300
401,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),200991,김수빈,전문연구원,거제,와리오팀,425,427,435,417,445,0,0,2149,2149,250,0,100,300
402,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),200991,김수빈,전문연구원,거제,와리오팀,428,441,444,426,432,0,0,2171,2171,250,0,150,300
403,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),200991,김수빈,전문연구원,거제,와리오팀,427,421,429,424,426,0,0,2127,2127,250,0,150,300
404,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),200991,김수빈,전문연구원,거제,와리오팀,428,416,423,436,415,0,0,2118,2118,250,0,200,300
405,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),180992,정도윤,S4(대리),판교,피치팀,508,535,528,529,550,0,0,2650,2650,250,0,150,300
406,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),180992,정도윤,S4(대리),판교,피치팀,510,523,522,513,546,0,0,2614,2614,250,0,220,300
407,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),180992,정도윤,S4(대리),판교,피치팀,524,540,537,513,519,0,0,2633,2633,250,0,250,300
408,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),180992,정도윤,S4(대리),판교,피치팀,532,513,514,528,543,0,0,2630,2630,250,0,120,300
409,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),170793,양윤서,전문연구원,판교,동키콩팀,513,508,548,507,543,0,0,2619,2619,250,0,100,300
410,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),170793,양윤서,전문연구원,판교,동키콩팀,534,517,547,549,548,0,0,2695,2695,250,0,220,300
411,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),170793,양윤서,전문연구원,판교,동키콩팀,501,542,545,536,509,0,0,2633,2633,250,0,180,300
412,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),170793,양윤서,전문연구원,판교,동키콩팀,500,524,545,505,544,0,0,2618,2618,250,0,120,300
413,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),120994,백지민,S6(차장),구미,데이지팀,440,431,439,424,421,0,0,2155,2155,250,0,100,300
414,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),120994,백지민,S6(차장),구미,데이지팀,437,424,417,422,424,0,0,2124,2124,250,0,120,300
415,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),120994,백지민,S6(차장),구미,데이지팀,441,437,427,424,426,0,0,2155,2155,250,0,220,300
416,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),120994,백지민,S6(차장),구미,데이지팀,442,444,429,439,435,0,0,2189,2189,250,0,120,300
417,모성보호대상자,202606,4주차(06월 22일~06월 28일),101195,강서연,전문연구원,구미,데이지팀,529,515,525,522,540,0,0,2631,2631,250,0,100,300
418,모성보호대상자,202607,1주차(07월 01일~07월 05일),101195,강서연,전문연구원,구미,데이지팀,511,518,507,517,538,0,0,2591,2591,250,0,150,300
419,모성보호대상자,202607,2주차(07월 06일~07월 12일),101195,강서연,전문연구원,구미,데이지팀,545,543,502,525,502,0,0,2617,2617,250,0,120,300
420,모성보호대상자,202607,3주차(07월 13일~07월 19일),101195,강서연,전문연구원,구미,데이지팀,527,512,548,519,509,0,0,2615,2615,250,0,220,300
421,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),171096,배재현,S5(과장),판교,요시팀,533,516,527,542,543,0,0,2661,2661,250,0,200,300
422,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),171096,배재현,S5(과장),판교,요시팀,500,507,548,549,541,0,0,2645,2645,250,0,180,300
423,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),171096,배재현,S5(과장),판교,요시팀,502,537,538,544,503,0,0,2624,2624,250,0,150,300
424,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),171096,배재현,S5(과장),판교,요시팀,543,507,502,550,520,0,0,2622,2622,250,0,150,300
425,모성보호대상자,202606,4주차(06월 22일~06월 28일),170597,백서준,책임연구원,거제,루이지팀,522,527,528,521,544,0,0,2642,2642,250,0,250,300
426,모성보호대상자,202607,1주차(07월 01일~07월 05일),170597,백서준,책임연구원,거제,루이지팀,532,503,543,544,513,0,0,2635,2635,250,0,220,300
427,모성보호대상자,202607,2주차(07월 06일~07월 12일),170597,백서준,책임연구원,거제,루이지팀,543,532,549,508,531,0,0,2663,2663,250,0,150,300
428,모성보호대상자,202607,3주차(07월 13일~07월 19일),170597,백서준,책임연구원,거제,루이지팀,502,544,535,516,511,0,0,2608,2608,250,0,120,300
429,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),150698,백성민,S6(차장),구미,요시팀,505,512,540,519,508,0,0,2584,2584,250,0,120,300
430,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),150698,백성민,S6(차장),구미,요시팀,543,545,531,542,530,0,0,2691,2691,250,0,150,300
431,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),150698,백성민,S6(차장),구미,요시팀,545,515,500,532,544,0,0,2636,2636,250,0,250,300
432,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),150698,백성민,S6(차장),구미,요시팀,508,541,522,544,519,0,0,2634,2634,250,0,120,300
433,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),230399,양건우,전문연구원,판교,쿠파팀,509,538,529,549,525,0,0,2650,2650,250,0,150,300
434,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),230399,양건우,전문연구원,판교,쿠파팀,507,544,518,500,523,0,0,2592,2592,250,0,250,300
435,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),230399,양건우,전문연구원,판교,쿠파팀,513,502,503,517,519,0,0,2554,2554,250,0,150,300
436,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),230399,양건우,전문연구원,판교,쿠파팀,507,544,519,528,507,0,0,2605,2605,250,0,120,300
437,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),120110,황은서,S7(부장),거제,데이지팀,548,531,505,547,545,0,0,2676,2676,250,0,200,300
438,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),120110,황은서,S7(부장),거제,데이지팀,547,536,516,506,541,0,0,2646,2646,250,0,250,300
439,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),120110,황은서,S7(부장),거제,데이지팀,527,531,512,550,534,0,0,2654,2654,250,0,200,300
440,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),120110,황은서,S7(부장),거제,데이지팀,500,522,505,541,518,0,0,2586,2586,250,0,180,300
441,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),220311,류도윤,S3(사원),구미,피치팀,511,540,533,543,510,0,0,2637,2637,250,0,100,300
442,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),220311,류도윤,S3(사원),구미,피치팀,550,546,519,547,539,0,0,2701,2701,250,0,200,300
443,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),220311,류도윤,S3(사원),구미,피치팀,524,511,541,522,520,0,0,2618,2618,250,0,150,300
444,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),220311,류도윤,S3(사원),구미,피치팀,523,508,535,523,516,0,0,2605,2605,250,0,150,300
445,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),250712,이재현,S3(사원),구미,와리오팀,510,519,538,537,540,0,0,2644,2644,250,0,100,300
446,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),250712,이재현,S3(사원),구미,와리오팀,509,544,514,510,508,0,0,2585,2585,250,0,250,300
447,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),250712,이재현,S3(사원),구미,와리오팀,540,525,505,502,528,0,0,2600,2600,250,0,250,300
